ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,ΣΥΡΙΖΑ,ΑΓΑΘΟΠΟΥΛΟΥ ΕΙΡΗΝΗ-ΕΛΕΝΗ του Δημητρίου,ΚΑΠΝΙΔΗΣ ΑΝΑΣΤΑΣΙΟΣ του Παναγιώτη,ΠΕΡΠΕΡΙΔΗΣ ΓΕΩΡΓΙΟΣ του Χαράλαμπου,ΦΟΥΡΑΣ ΠΕΤΡΟΣ του Γεωργίου,ΨΑΡΡΑ ΣΟΦΙΑ του Θεοδώρου,Νέα Δημοκρατία,ΑΝΑΝΙΑΔΟΥ ΑΝΑΣΤΑΣΙΑ (ΝΑΤΑΣΑ) του Σολομώντος,ΓΕΩΡΓΑΝΤΑΣ ΓΕΩΡΓΙΟΣ του Παύλου,ΚΙΛΤΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Βασιλείου,ΞΟΠΛΙΔΟΥ ΑΜΑΛΙΑ του Δημητρίου,ΣΑΧΠΕΚΙΔΗΣ ΝΙΚΟΛΑΟΣ του Αναστασίου,Λαϊκός Σύνδεσμος - Χρυσή Αυγή,ΗΛΙΑΔΟΥ ΧΡΙΣΤΙΝΑ (ΜΠΑΚΑ) του Γεωργίου,ΚΑΛΟΜΟΙΡΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ του Γρηγορίου,ΠΑΠΑΔΟΠΟΥΛΟΣ ΑΝΤΩΝΙΟΣ (ΤΟΝΗΣ) του Σάββα,ΠΑΠΑΔΟΠΟΥΛΟΥ ΧΡΥΣΗ του Μωϋσή ,ΧΑΤΖΗΣΑΒΒΑΣ ΧΡΗΣΤΟΣ του Κωνσταντίνου,Κίνημα Αλλαγής,ΑΝΑΣΤΑΣΙΑΔΗΣ ΓΕΩΡΓΙΟΣ του Δημητρίου,ΜΠΑΝΤΡΑ ΚΑΛΙΡΟΗ του Κωνσταντίνου,ΠΑΡΑΣΤΑΤΙΔΗΣ ΣΤΕΦΑΝΟΣ του Θεοδώρου,ΣΤΕΦΑΝΙΔΟΥ ΑΛΕΞΑΝΔΡΑ του Ιωάννη,ΦΡΑΓΓΙΔΗΣ ΓΕΩΡΓΙΟΣ του Σταύρου,Κ.Κ.Ε.,ΑΛΤΙΠΑΡΜΑΚΙΔΟΥ ΜΑΡΙΑ (ΡΙΑ) του Μιλτιάδη,ΣΙΔΗΡΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΤΣΑΟΥΣΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Λαζάρου,ΦΑΧΟΥΡΙΔΗΣ ΙΩΑΝΝΗΣ του Αριστοτέλη,ΧΑΤΖΗ ΕΙΡΗΝΗ του Αρέθα,Ένωση Κεντρώων,ΑΝΔΡΙΩΤΗ ΕΥΣΤΡΑΤΙΑ του Γαβριήλ,ΕΛΕΥΘΕΡΙΑΔΗΣ ΧΑΡΑΛΑΜΠΟΣ του Δημητρίου,ΝΙΚΟΛΑΟΥ ΧΡΗΣΤΟΣ του Χαράλαμπου,Ο.Κ.Δ.Ε.,ΚΑΖΑΝΤΖΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΜΑΛΓΑΡΙΝΟΥ ΒΑΣΙΛΙΚΗ του Νικολάου,Ελλήνων Συνέλευσις,ΒΑΡΥΤΙΜΙΔΗΣ ΘΕΟΦΙΛΟΣ του Σάββα,ΜΑΚΕΝΑΤΖΗ ΜΑΡΓΑΡΙΤΑ του Ιωσήφ,ΜΙΧΑΗΛΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΣΑΦΑΡΙΔΟΥ ΖΩΓΙΑ του Γεωργίου,ΣΥΓΚΟΥ ΜΑΛΑΜΑΤΗ του Δημητρίου,Ελληνική Λύση - Κ. Βελόπουλος,ΓΕΩΡΓΙΑΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΚΑΤΣΙΛΟΓΙΑΝΝΗ ΕΛΕΝΗ του Αθανασίου,ΣΑΒΒΙΔΟΥ ΠΑΡΘΕΝΑ του Ιωάννη,ΤΣΑΝΤΗΛΟΓΙΑΝΝΗΣ ΝΙΚΟΛΑΟΣ του Αθανασίου,Κ.Κ.Ε. (μ-λ),ΧΑΤΖΗΝΙΚΟΛΑΟΥ ΝΙΚΟΛΑΟΣ του Ηλία,Μ-Λ Κ.Κ.Ε.,ΖΑΧΑΡΟΠΟΥΛΟΥ ΙΩΑΝΝΑ του Ευαγγέλου,Ε.ΠΑ.Μ - Α.Κ.Κ.ΕΛ,ΔΗΜΟΛΑΪΔΗΣ ΟΔΥΣΣΕΥΣ του Θεοδώρου,ΜΟΥΡΑΤΙΔΟΥ ΜΑΡΙΑ του Παναγιώτη,ΠΑΠΑΚΩΝΣΤΑΝΤΙΝΟΥ ΚΩΝΣΤΑΝΤΙΝΟΣ του Σταύρου,Λαϊκή Ενότητα,ΚΟΥΛΙΝΑΣ ΑΝΑΣΤΑΣΙΟΣ του Δημητρίου,ΜΠΙΜΠΑΣΗΣ ΧΡΗΣΤΟΣ του Γεωργίου,ΣΑΜΑΡΑ ΑΡΙΑΔΝΗ του Στεφάνου,ΜέΡΑ25,ΓΕΩΡΓΙΑΔΗΣ ΓΕΩΡΓΙΟΣ του Αλεξίου,ΚΑΣΚΑΡΙΔΟΥ ΜΑΡΙΑ του ΟΔΥΣΣΕΑ,ΚΩΤΣΑΡΗΣ ΔΗΜΗΤΡΙΟΣ του Γεωργίου,ΣΠΥΡΛΙΑΔΟΥ ΣΟΦΙΑ του Νικολάου,Δημιουργία ξανά - Θ. Τζήμερος,ΚΑΡΑΚΑΤΣΑΝΙΔΗΣ ΔΗΜΗΤΡΙΟΣ του Νικολάου,ΜΠΡΟΒΑΣ ΤΗΛΕΜΑΧΟΣ του Αθανασίου,ΠΑΠΑΡΙΖΟΥ ΑΘΑΝΑΣΙΑ του Χρήστου,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΡΑΦΤΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Σπύρου
10 - Κιλκίς,179 E.T. Δήμου Παιονίας,526,285,8,5,13,272,47,12,0,7,1,16,136,12,42,59,3,8,11,2,1,4,1,3,27,6,0,6,1,12,15,4,0,0,0,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,13,1,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,12,5,1,3,1,3,2,0,0,3,1
10 - Κιλκίς,180 E.T. Δήμου Παιονίας,547,289,4,3,7,282,72,25,2,13,0,20,106,17,42,39,3,1,13,1,0,9,0,1,42,5,0,21,0,15,11,1,1,0,3,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,6,0,0,0,2,1,1,1,0,0,0,0,0,0,11,1,6,0,0,1,1,0,0,5,2
10 - Κιλκίς,181 E.T. Δήμου Παιονίας,538,268,1,3,4,264,59,12,2,5,3,23,120,14,36,53,5,3,3,1,0,1,0,1,31,2,0,10,0,17,14,3,0,0,4,2,6,0,0,0,0,0,2,0,2,0,0,0,0,0,20,6,1,7,2,0,0,1,0,2,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0
10 - Κιλκίς,182 E.T. Δήμου Παιονίας,400,175,5,2,7,168,77,32,1,1,6,25,49,4,7,28,1,1,4,0,0,4,0,0,14,0,0,0,0,4,6,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,8,0
10 - Κιλκίς,183 E.T. Δήμου Παιονίας,419,216,4,4,8,208,88,24,1,1,7,33,71,6,13,38,0,2,5,1,0,1,0,2,16,2,0,3,2,7,7,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,10,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,1,1,0,0,0,0,0,0
10 - Κιλκίς,184 E.T. Δήμου Παιονίας,441,204,2,2,4,200,92,32,2,3,7,30,59,7,11,29,5,2,3,0,0,2,0,0,20,1,2,6,0,7,10,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,4,0
10 - Κιλκίς,185 E.T. Δήμου Παιονίας,387,150,5,2,7,143,25,6,1,5,1,3,56,4,12,38,1,0,4,0,0,3,0,0,21,1,0,5,2,10,5,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,4,0,0,0,4,3
10 - Κιλκίς,186 E.T. Δήμου Παιονίας,375,151,2,2,4,147,36,14,1,3,3,3,63,0,24,25,1,0,7,0,1,5,0,1,6,2,0,2,0,2,8,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,5,2,1,1,0,3,0,0,0,0,0
10 - Κιλκίς,187 E.T. Δήμου Παιονίας,509,205,12,1,13,192,64,13,1,9,2,8,67,4,12,33,2,4,0,0,0,0,0,0,31,13,2,8,0,6,5,0,4,0,0,0,6,1,0,0,0,0,0,0,2,0,1,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,1,2,0,0,0,1,0
10 - Κιλκίς,188 E.T. Δήμου Παιονίας,357,175,2,0,2,173,62,11,0,13,1,16,69,3,10,22,0,28,4,0,0,1,0,2,15,7,0,3,0,4,4,1,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,2,0
10 - Κιλκίς,189 E.T. Δήμου Παιονίας,177,116,1,0,1,115,42,9,3,18,2,9,38,5,8,23,1,1,0,0,0,0,0,0,14,2,0,6,1,5,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,6,0
10 - Κιλκίς,190 E.T. Δήμου Παιονίας,470,296,3,3,6,290,33,6,2,1,7,7,154,30,55,38,3,17,22,2,0,9,1,3,44,1,1,14,2,24,5,1,0,1,0,1,8,0,0,0,0,0,0,0,2,0,0,0,0,0,12,2,1,2,1,0,0,0,0,2,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,4,0
10 - Κιλκίς,191 E.T. Δήμου Παιονίας,462,225,4,4,8,217,38,4,0,3,9,7,97,3,45,28,1,10,11,3,2,2,0,0,17,4,0,3,3,4,9,2,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,27,7,1,10,1,0,0,0,0,6,4,0,0,1,0,0,0,3,0,2,0,0,1,0,0,1,3,2
10 - Κιλκίς,192 E.T. Δήμου Παιονίας,418,239,1,0,1,238,50,3,5,5,7,11,104,5,30,46,0,19,10,1,0,4,0,2,31,2,1,7,1,19,4,1,2,0,0,0,6,1,2,1,0,0,0,0,3,0,1,0,0,1,13,8,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,6,1,1,0,1,6,2,3,0,2,0
10 - Κιλκίς,193 E.T. Δήμου Παιονίας,495,299,6,0,6,293,69,13,3,7,4,30,135,17,51,60,2,2,13,1,3,5,0,3,26,4,0,9,3,7,9,3,1,0,0,2,6,0,0,0,0,0,2,0,0,0,0,0,0,0,9,2,0,2,0,5,0,0,0,2,0,0,0,0,0,0,0,10,2,5,1,0,1,0,0,0,6,0
10 - Κιλκίς,194 E.T. Δήμου Παιονίας,507,306,2,0,2,304,59,13,1,4,1,20,130,14,46,56,5,4,21,2,1,10,0,5,35,2,0,15,2,15,17,4,0,1,2,6,3,0,0,0,0,0,1,0,3,0,0,0,0,0,11,2,0,8,0,4,0,0,0,2,0,0,0,0,0,0,0,8,0,3,1,2,3,0,0,0,7,0
10 - Κιλκίς,195 E.T. Δήμου Παιονίας,498,302,2,3,5,297,64,9,2,7,6,22,145,16,38,70,1,14,10,1,1,4,0,2,23,1,0,9,1,10,17,2,3,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,3,2,0,4,3,0,0,2,1,0,0,2,2,0,0,10,2,4,1,1,2,1,0,0,7,6
10 - Κιλκίς,196 E.T. Δήμου Παιονίας,536,330,2,1,3,327,75,17,1,13,7,23,133,18,45,54,0,6,16,0,0,3,0,13,26,9,0,7,0,9,29,5,1,0,1,14,2,0,0,0,0,0,2,0,1,0,0,0,0,0,21,7,2,5,2,5,0,0,0,0,0,0,0,2,0,0,0,10,2,2,0,0,1,0,0,0,4,0
10 - Κιλκίς,197 E.T. Δήμου Παιονίας,564,372,4,3,7,365,72,18,4,2,1,28,195,35,58,46,6,35,31,0,0,18,0,11,20,1,0,14,0,5,7,0,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,14,6,2,3,0,0,0,0,0,3,2,0,0,2,1,0,1,7,1,2,0,0,7,2,0,2,4,3
10 - Κιλκίς,198 E.T. Δήμου Παιονίας,541,378,1,1,2,376,111,48,8,1,3,51,147,33,56,35,3,20,19,1,1,13,0,4,21,2,0,16,0,3,16,3,0,0,1,4,8,2,1,1,0,0,1,0,1,0,0,0,0,0,26,8,4,7,2,0,0,0,0,1,0,1,0,0,0,0,0,10,0,1,3,2,10,4,0,2,5,0
10 - Κιλκίς,199 E.T. Δήμου Παιονίας,569,349,3,5,8,341,80,8,1,8,3,35,145,22,46,25,5,12,24,2,2,10,1,1,28,2,0,16,1,9,15,4,1,0,0,2,4,0,0,0,0,0,4,0,0,0,0,0,0,0,21,5,1,6,2,1,0,0,0,3,0,0,0,1,0,0,0,7,1,3,0,1,8,0,0,0,0,0
10 - Κιλκίς,200 E.T. Δήμου Παιονίας,305,201,0,0,0,201,45,0,0,3,1,14,100,6,23,39,2,7,11,2,1,3,1,2,9,0,0,4,2,3,2,0,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,17,2,0,12,0,0,0,0,0,8,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3
10 - Κιλκίς,201 E.T. Δήμου Παιονίας,532,353,6,4,10,343,51,14,1,12,0,6,201,15,36,113,6,13,8,0,1,4,0,3,38,3,1,10,0,17,8,1,0,0,1,0,4,1,1,0,0,0,0,0,3,0,2,1,0,0,20,8,3,2,1,0,0,1,0,1,0,1,0,1,0,0,0,5,0,1,0,2,0,0,0,0,2,0
10 - Κιλκίς,202 E.T. Δήμου Παιονίας,353,234,3,3,6,228,55,23,1,2,2,17,95,5,26,32,3,22,10,2,1,6,0,1,35,3,0,8,1,19,7,2,0,0,1,2,6,0,0,0,0,0,3,0,2,0,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,2,0,0,0,0,1,0
10 - Κιλκίς,203 E.T. Δήμου Παιονίας,354,216,3,0,3,213,55,16,0,9,1,18,88,8,14,34,4,23,14,2,0,7,2,2,21,0,0,3,2,14,5,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,5,0,0,0,0,0,1,0,1,0,1,0,0,0,9,1,3,1,1,0,0,0,0,3,1
10 - Κιλκίς,204 E.T. Δήμου Παιονίας,308,149,1,0,1,148,17,3,2,3,2,1,102,6,53,24,0,6,4,1,0,0,1,1,13,2,0,7,0,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
10 - Κιλκίς,205 E.T. Δήμου Παιονίας,256,111,2,0,2,109,11,4,0,3,1,3,68,1,28,24,3,1,7,1,1,0,0,2,6,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,2,0,0,0,0,1,0
10 - Κιλκίς,206 E.T. Δήμου Παιονίας,534,290,5,2,7,283,49,7,0,6,2,25,122,11,46,33,3,15,27,2,5,19,0,0,25,2,0,15,1,6,15,7,0,0,1,6,7,3,1,0,0,0,2,0,1,0,0,0,0,0,25,6,2,10,4,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,5,0,0,0,2,0
10 - Κιλκίς,207 E.T. Δήμου Παιονίας,529,357,4,0,4,353,67,8,2,10,2,30,167,2,66,54,8,17,17,0,1,10,0,5,23,5,0,8,0,8,14,6,1,0,1,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,26,9,3,5,2,0,0,0,0,2,0,0,0,2,0,0,0,13,2,3,0,1,6,0,0,0,9,0
10 - Κιλκίς,208 E.T. Δήμου Παιονίας,540,297,1,3,4,293,59,4,3,4,0,41,110,4,43,37,1,19,29,1,1,20,0,0,30,5,0,6,0,17,9,2,0,0,0,6,6,0,0,0,0,0,0,0,6,0,0,0,0,0,21,4,3,6,1,0,0,1,0,0,0,0,0,2,0,0,0,3,1,0,1,1,12,0,0,0,5,0
10 - Κιλκίς,209 E.T. Δήμου Παιονίας,551,306,6,1,7,299,56,2,1,4,4,36,154,6,50,68,2,16,12,1,1,8,0,1,33,4,0,12,1,13,3,1,0,0,0,1,4,2,1,1,0,0,0,0,2,0,1,0,0,1,14,8,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,7,0,4,0,1,7,7,0,0,5,3
10 - Κιλκίς,210 E.T. Δήμου Παιονίας,536,305,4,4,8,297,73,6,5,7,3,43,140,4,56,41,0,17,15,1,2,9,0,2,11,1,0,4,1,2,12,6,0,0,0,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,17,5,2,3,5,0,0,0,0,1,0,0,0,6,0,0,0,8,1,0,0,4,4,0,0,0,3,0
10 - Κιλκίς,211 E.T. Δήμου Παιονίας,550,274,5,3,8,266,69,7,2,5,1,47,132,9,46,36,4,10,15,1,1,0,0,1,19,4,0,10,0,4,4,1,1,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,11,4,0,2,0,0,0,0,0,1,0,1,0,1,1,0,0,5,4,0,0,0,3,2,1,0,3,2
10 - Κιλκίς,212 E.T. Δήμου Παιονίας,532,364,9,0,9,355,79,12,2,9,1,39,168,6,52,69,2,22,28,1,0,19,2,1,33,3,2,10,2,10,8,3,1,0,0,2,4,2,0,0,2,0,0,0,3,0,3,0,0,0,14,4,1,1,5,0,0,0,0,2,0,2,0,0,0,0,0,8,1,0,1,1,4,1,0,1,2,2
10 - Κιλκίς,213 E.T. Δήμου Παιονίας,529,321,9,2,11,310,94,12,1,4,1,56,110,4,47,31,3,10,27,2,1,17,0,4,22,1,0,13,0,4,8,3,0,0,0,4,7,0,0,0,0,0,0,0,6,0,0,0,0,0,8,3,0,3,0,1,0,0,0,6,0,0,0,2,0,0,0,8,1,1,0,1,6,0,0,0,5,0
10 - Κιλκίς,214 E.T. Δήμου Παιονίας,541,299,3,5,8,291,55,2,0,2,3,38,138,8,49,46,2,19,19,1,0,13,0,3,22,2,0,12,0,6,5,0,0,0,0,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,20,5,1,5,4,0,0,0,0,2,0,0,0,0,0,0,0,8,1,1,1,1,7,0,0,0,8,0
10 - Κιλκίς,215 E.T. Δήμου Παιονίας,549,317,5,3,8,309,56,3,0,6,0,38,148,7,68,48,5,11,27,1,1,18,0,2,29,2,0,15,1,8,6,1,0,1,0,2,4,0,2,0,0,0,0,0,5,0,4,0,1,0,12,6,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,14,2,5,0,2,4,3,0,0,2,1
10 - Κιλκίς,216 E.T. Δήμου Παιονίας,346,204,0,2,2,202,43,6,0,6,6,17,102,22,19,47,1,6,13,0,0,11,1,0,15,3,0,5,1,5,7,1,1,2,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,9,3,0,5,0,0,0,0,0,2,0,0,0,2,1,0,0,2,1,0,0,0,1,0,0,0,1,0
10 - Κιλκίς,217 E.T. Δήμου Παιονίας,350,220,1,1,2,218,48,10,0,0,2,13,99,13,39,28,1,1,17,2,1,10,0,1,6,0,0,1,0,4,8,6,0,0,0,1,11,5,2,0,0,0,1,0,0,0,0,0,0,0,16,4,4,2,1,0,0,1,1,2,0,0,0,3,0,0,0,4,1,1,1,0,1,1,0,0,1,0
10 - Κιλκίς,218 E.T. Δήμου Παιονίας,524,292,0,1,1,291,65,14,3,10,2,23,47,0,18,22,1,3,70,0,0,69,0,0,43,6,0,12,0,24,40,9,1,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,1,0,2,0,0,0,0,5,0
10 - Κιλκίς,219 E.T. Δήμου Παιονίας,473,268,4,1,5,263,66,15,1,9,9,21,63,7,20,26,1,3,52,1,0,51,0,0,28,1,0,11,0,14,25,8,2,2,3,7,1,0,0,0,0,0,1,0,4,0,0,0,0,0,11,3,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,2,0,0,0,6,0
10 - Κιλκίς,220 E.T. Δήμου Παιονίας,440,266,6,0,6,260,38,8,5,3,1,17,127,4,60,41,4,6,17,0,1,12,0,3,40,1,0,21,2,14,4,1,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,19,5,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,8,1,0,0,4,0,0,0,0,0,0
10 - Κιλκίς,221 E.T. Δήμου Παιονίας,418,240,1,5,6,234,30,5,5,3,1,10,121,5,80,23,3,5,14,0,1,6,0,1,22,1,0,14,1,6,7,1,3,0,0,2,3,0,0,0,0,0,4,0,0,0,0,0,0,0,16,4,0,5,1,0,0,0,0,7,0,0,0,0,0,0,0,5,0,1,0,0,3,0,0,0,0,0
10 - Κιλκίς,222 E.T. Δήμου Παιονίας,452,271,0,1,1,270,34,12,0,8,0,8,172,16,90,38,6,14,11,2,0,2,0,6,25,5,0,8,0,9,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,0
10 - Κιλκίς,223 E.T. Δήμου Παιονίας,128,95,0,0,0,95,3,1,0,0,0,2,86,1,62,13,0,4,1,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 - Κιλκίς,224 E.T. Δήμου Παιονίας,396,196,2,1,3,193,34,4,1,4,0,21,80,3,34,24,2,17,29,1,15,13,0,0,14,2,0,7,0,5,5,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,1,0,0,0,0,6,0
10 - Κιλκίς,225 E.T. Δήμου Παιονίας,337,195,0,2,2,193,25,8,3,1,0,12,97,12,29,29,2,20,23,1,17,3,0,0,26,1,0,11,0,13,1,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,1,0,0,0,10,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,2,0,0,0,0,2,1
10 - Κιλκίς,226 E.T. Δήμου Παιονίας,351,194,5,0,5,189,46,23,1,6,2,6,73,3,26,22,0,14,11,1,0,4,0,4,21,5,0,12,0,1,16,5,1,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,8,3,1,2,1,2,0,0,0,3,0
10 - Κιλκίς,227 E.T. Δήμου Παιονίας,516,288,0,1,1,287,57,6,3,12,5,24,120,3,46,11,1,51,26,1,1,19,1,2,37,1,0,9,2,24,4,1,0,0,2,1,6,0,6,0,1,0,0,0,3,0,3,0,0,0,24,6,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,4,2
10 - Κιλκίς,228 E.T. Δήμου Παιονίας,106,42,0,0,0,42,8,4,0,0,0,2,16,0,7,4,1,2,3,0,0,0,2,1,7,0,0,7,0,0,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 - Κιλκίς,229 E.T. Δήμου Παιονίας,261,125,8,0,8,117,48,2,0,4,0,37,39,6,17,11,0,2,2,0,0,2,0,0,7,2,0,2,0,3,3,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0
10 - Κιλκίς,230 E.T. Δήμου Παιονίας,355,166,1,1,2,164,73,7,0,1,0,63,45,4,14,19,0,4,5,0,1,3,0,0,11,2,0,6,0,3,14,5,2,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,0,4,0
10 - Κιλκίς,231 E.T. Δήμου Παιονίας,370,190,19,2,21,169,56,13,1,9,17,8,74,3,29,12,1,26,6,0,0,0,0,0,10,0,0,4,1,5,8,1,1,0,0,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,2,0,0,0,4,0
10 - Κιλκίς,232 E.T. Δήμου Παιονίας,367,160,2,0,2,158,37,4,2,5,12,9,80,0,30,23,2,18,11,1,0,9,0,0,8,1,0,4,0,3,9,5,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,0,0
10 - Κιλκίς,233 E.T. Δήμου Παιονίας,407,166,2,0,2,164,40,4,3,4,0,21,54,4,21,12,1,11,6,0,0,3,0,3,29,0,0,16,2,11,22,4,0,0,0,14,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0
10 - Κιλκίς,234 E.T. Δήμου Παιονίας,421,158,1,0,1,157,34,2,0,8,0,19,42,1,17,15,1,5,11,2,4,2,1,1,42,6,0,12,4,18,11,1,1,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
10 - Κιλκίς,235 E.T. Δήμου Παιονίας,433,180,2,1,3,177,77,11,3,7,4,31,26,2,7,12,0,3,0,0,0,0,0,0,40,0,0,10,4,24,8,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,1,5,3,0,0,0,0,0,0,0,0,1,1,0,0,8,0,4,0,1,1,1,0,0,2,1
10 - Κιλκίς,236 E.T. Δήμου Παιονίας,572,290,3,1,4,286,36,8,3,7,0,12,105,7,24,37,2,32,14,2,2,7,0,1,88,2,0,74,1,11,9,2,1,0,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,20,5,0,6,2,0,0,0,0,2,0,1,0,1,1,0,0,4,1,1,0,1,1,0,0,0,2,1
10 - Κιλκίς,237 E.T. Δήμου Παιονίας,547,278,13,2,15,263,35,9,1,0,2,14,89,2,13,32,2,0,19,0,0,14,0,3,71,0,0,68,0,1,13,1,0,1,0,6,6,0,5,0,0,0,0,0,3,0,3,0,0,0,13,4,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,7,1,2,0,2,0,0,0,0,5,1
10 - Κιλκίς,Ετερ. Κιλκίς (από 17ο Ε.Τ. Νομ. Θεσσαλονίκης),504,269,2,4,6,263,63,21,2,10,2,2,139,36,48,13,0,0,1,1,0,0,0,0,20,1,1,4,1,10,12,2,0,0,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,10,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,6,0
10 - Κιλκίς,Ετερ. Κιλκίς (από Εφετείο Θεσσαλονίκης),53,26,0,0,0,26,8,6,0,1,0,1,11,0,6,1,1,0,0,0,0,0,0,0,4,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 - Κιλκίς,Ετερ. Κιλκίς (από 86ο Ε.Τ. Νομ. Αττικής-Αθηνών),286,176,0,1,1,175,50,22,2,8,3,6,83,4,44,15,5,8,3,1,0,0,0,0,15,3,1,5,0,3,12,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,1,0,0,0,2,0
Σύνολο,,103783,55990,686,333,1019,54971,12765,4179,753,1692,1361,2243,23280,2379,8336,6974,1174,2500,2878,249,133,916,72,1028,6163,738,54,2268,299,2373,2777,368,407,417,621,287,738,85,79,26,14,2,135,23,249,6,27,20,28,3,2835,927,209,810,138,62,10,38,10,252,24,34,14,135,17,13,6,1478,236,252,161,216,402,50,16,23,767,165
